bigram_freq,concreteness,word_freq,Initial,letters,item,correct,response_time,subject,age,sex,key,diversity,trans_prob
10,2.26,11227,full,5,basic,1,415,24,30,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,451,25,30,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,566,27,18,0,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,451,28,18,0,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,431,29,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,458,30,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,535,31,30,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,287,32,19,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,755,33,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,515,34,45,0,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,692,35,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,598,36,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,472,37,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,1014,38,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,1014,39,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,1014,40,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,287,41,19,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,485,42,22,0,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,431,43,21,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,548,45,53,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,430,46,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,382,47,18,1,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,652,49,53,0,fullbasic,212,0.000359725
10,2.26,11227,full,5,basic,1,418,50,49,1,fullbasic,212,0.000359725
1652,2.23,38747,get,4,away,1,404,1,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,648,2,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,1061,3,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,416,4,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,458,5,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,370,6,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,389,7,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,330,8,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,690,9,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,559,10,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,358,11,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,387,12,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,1117,14,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,209,15,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,513,16,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,338,18,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,537,19,18,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,499,20,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,656,21,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,540,22,31,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,479,23,34,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,440,24,30,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,260,25,30,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,648,27,18,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,416,28,18,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,330,29,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,430,31,30,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,423,32,19,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,334,33,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,521,34,45,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,833,35,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,374,36,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,447,37,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,495,38,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,495,39,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,495,40,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,423,41,19,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,506,42,22,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,735,43,21,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,485,45,53,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,481,46,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,531,47,18,1,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,534,49,53,0,getaway,326,0.016602014
1652,2.23,38747,get,4,away,1,674,50,49,1,getaway,326,0.016602014
388,3.78,16465,golf,4,club,1,885,1,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,1302,2,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,730,4,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,614,5,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,618,6,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,507,8,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,624,9,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,947,10,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,926,12,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,673,13,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,504,14,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,398,15,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,526,16,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,438,17,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,821,18,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,469,19,18,0,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,520,20,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,705,21,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,403,22,31,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,519,23,34,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,363,25,30,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,885,27,18,0,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,520,29,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,520,30,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,663,31,30,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,362,32,19,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,577,33,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,582,34,45,0,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,458,35,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,449,36,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,425,37,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,785,38,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,785,39,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,785,40,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,362,41,19,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,511,42,22,0,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,456,43,21,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,518,45,53,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,453,46,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,292,47,18,1,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,263,49,53,0,golfclub,26,0.113119534
388,3.78,16465,golf,4,club,1,774,50,49,1,golfclub,26,0.113119534
219,4.9,2148,green,4,belt,1,828,1,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,1316,2,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,954,3,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,486,4,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,600,5,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,422,6,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,636,7,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,384,8,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,677,9,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,434,10,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,625,11,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,893,12,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,387,13,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,387,15,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,412,16,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,463,17,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,305,18,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,543,19,18,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,507,20,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,462,21,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,607,22,31,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,289,23,34,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,340,24,30,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,383,25,30,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,1316,27,18,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,486,28,18,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,384,29,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,387,30,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,594,31,30,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,451,32,19,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,607,33,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,641,34,45,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,676,35,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,548,36,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,691,37,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,522,38,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,522,39,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,522,40,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,451,41,19,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,792,42,22,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,523,43,21,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,381,45,53,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,600,46,18,1,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,793,49,53,0,greenbelt,119,0.014962082
219,4.9,2148,green,4,belt,1,277,50,49,1,greenbelt,119,0.014962082
817,1.93,14692,had,6,agreed,1,458,1,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,1249,2,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,549,4,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,576,5,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,557,6,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,321,7,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,358,8,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,538,9,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,609,10,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,388,11,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,486,12,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,409,13,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,437,14,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,439,15,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,426,16,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,576,17,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,489,18,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,811,19,18,0,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,598,20,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,552,21,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,627,22,31,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,552,23,34,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,282,24,30,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,394,25,30,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,1249,27,18,0,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,549,28,18,0,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,358,29,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,409,30,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,671,31,30,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,504,32,19,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,798,33,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,566,34,45,0,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,780,35,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,501,36,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,537,37,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,374,38,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,374,39,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,374,40,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,504,41,19,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,578,42,22,0,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,499,43,21,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,509,45,53,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,434,46,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,392,47,18,1,hadagreed,746,0.001834323
817,1.93,14692,had,6,agreed,1,589,49,53,0,hadagreed,746,0.001834323
234,3.2,3247,happy,8,birthday,1,553,1,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,626,2,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,275,3,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,528,4,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,529,5,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,588,6,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,509,8,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,571,9,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,490,10,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,558,11,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,531,12,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,378,13,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,413,14,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,488,15,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,418,16,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,358,17,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,324,18,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,1086,19,18,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,492,20,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,495,22,31,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,389,24,30,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,422,25,30,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,626,27,18,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,528,28,18,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,509,29,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,378,30,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,574,31,30,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,425,32,19,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,440,33,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,570,34,45,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,339,35,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,434,36,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,400,37,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,439,38,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,439,39,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,439,40,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,425,41,19,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,579,42,22,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,573,43,21,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,415,46,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,296,47,18,1,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,389,49,53,0,happybirthday,81,0.019947149
234,3.2,3247,happy,8,birthday,1,555,50,49,1,happybirthday,81,0.019947149
10,3.07,25203,headed,6,across,1,527,1,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,1010,2,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,408,4,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,583,5,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,444,6,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,438,7,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,391,8,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,660,9,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,562,10,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,479,11,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,499,12,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,422,13,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,1022,14,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,407,15,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,434,16,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,607,17,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,269,18,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,546,19,18,0,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,465,20,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,417,21,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,518,22,31,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,666,23,34,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,454,24,30,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,812,25,30,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,1010,27,18,0,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,408,28,18,0,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,391,29,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,422,30,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,681,31,30,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,374,32,19,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,515,33,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,546,34,45,0,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,616,35,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,505,36,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,419,37,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,715,38,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,715,39,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,715,40,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,374,41,19,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,634,42,22,0,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,498,43,21,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,485,45,53,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,424,46,18,1,headedacross,25,0.003511236
10,3.07,25203,headed,6,across,1,457,49,53,0,headedacross,25,0.003511236
0,2,56231,hear,5,again,1,558,1,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,794,2,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,545,3,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,441,4,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,580,5,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,402,6,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,343,7,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,306,8,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,626,9,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,407,10,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,264,11,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,529,12,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,840,13,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,729,14,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,483,15,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,322,16,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,591,17,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,371,18,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,445,19,18,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,552,20,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,487,21,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,511,22,31,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,494,23,34,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,325,24,30,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,258,25,30,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,794,27,18,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,441,28,18,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,306,29,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,840,30,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,515,31,30,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,446,32,19,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,556,33,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,812,34,45,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,645,35,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,424,36,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,488,37,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,710,38,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,710,39,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,710,40,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,446,41,19,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,562,42,22,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,573,43,21,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,396,45,53,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,541,46,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,625,47,18,1,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,601,49,53,0,hearagain,74,0.00166125
0,2,56231,hear,5,again,1,371,50,49,1,hearagain,74,0.00166125
0,3.66,25582,height,3,big,1,522,1,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,592,2,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,722,3,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,454,4,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,461,5,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,419,6,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,628,8,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,591,9,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,569,10,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,405,11,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,725,12,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,324,13,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,561,14,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,357,15,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,402,16,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,343,17,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,513,19,18,0,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,465,20,18,1,heightbig,25,0.002909283
0,3.66,25582,height,3,big,1,430,21,18,1,heightbig,25,0.002909283
