age,correct,key,response,response_time,sex,subject_nr,tp
19,1,lo,16,353,Female,1,0.25
19,1,lo,16,425,Female,1,0.25
19,1,lo,15,367,Female,1,0.25
20,1,NA,5,592,Female,10,NA
20,1,NA,17,518,Female,10,NA
20,1,NA,22,439,Female,10,NA
20,1,NA,10,465,Female,10,NA
20,1,NA,15,469,Female,10,NA
20,1,NA,9,484,Female,10,NA
20,1,NA,3,486,Female,10,NA
20,1,NA,2,577,Female,10,NA
20,1,NA,21,548,Female,10,NA
20,1,NA,4,557,Female,10,NA
20,1,NA,16,511,Female,10,NA
20,1,NA,20,533,Female,10,NA
20,1,NA,23,488,Female,10,NA
20,1,NA,8,552,Female,10,NA
20,1,NA,11,458,Female,10,NA
20,1,NA,14,568,Female,10,NA
20,1,oe,8,607,Female,10,0.125
20,1,ee,8,487,Female,10,0.16667
20,1,ek,16,500,Female,10,0.08333
20,1,kc,4,531,Female,10,0.125
20,1,cl,17,502,Female,10,0.1
20,1,lm,20,586,Female,10,0.25
20,1,me,8,476,Female,10,0.22222
20,1,ea,2,632,Female,10,0.08333
20,1,ao,22,475,Female,10,0.33333
20,1,oj,15,491,Female,10,0.0625
20,1,jn,21,407,Female,10,0.125
20,1,nh,11,430,Female,10,0.8
20,1,hi,14,525,Female,10,0.07692
20,1,ic,4,559,Female,10,1
20,1,cg,10,455,Female,10,0.1
20,1,gl,17,463,Female,10,0.2
20,1,lc,4,510,Female,10,0.25
20,1,co,22,522,Female,10,0.3
20,1,oh,11,437,Female,10,0.0625
20,1,hj,15,501,Female,10,0.15385
20,1,jo,22,456,Female,10,0.25
20,1,oe,8,501,Female,10,0.125
20,1,ef,9,484,Female,10,0.08333
20,1,fo,22,535,Female,10,0.33333
20,1,om,20,556,Female,10,0.0625
20,1,mb,3,537,Female,10,0.11111
20,1,bh,11,431,Female,10,0.125
20,1,hh,11,437,Female,10,0.07692
20,1,hc,4,517,Female,10,0.07692
20,1,ce,8,612,Female,10,0.1
20,1,ec,4,495,Female,10,0.08333
20,1,cc,4,671,Female,10,0.1
20,1,ch,11,442,Female,10,0.1
20,1,he,8,604,Female,10,0.07692
20,1,ep,23,547,Female,10,0.08333
20,1,pf,9,538,Female,10,0.2
20,1,fe,8,522,Female,10,0.33333
20,1,eh,11,456,Female,10,0.08333
20,1,hm,20,558,Female,10,0.07692
20,1,mf,9,506,Female,10,0.11111
20,1,fm,20,438,Female,10,0.33333
20,1,mn,21,550,Female,10,0.11111
20,1,nh,11,452,Female,10,0.8
20,1,hl,17,502,Female,10,0.07692
20,1,lk,16,466,Female,10,0.25
20,1,kk,16,345,Female,10,0.125
20,1,kh,11,422,Female,10,0.25
20,1,hd,4,546,Female,10,0.07692
20,1,do,22,858,Female,10,0.33333
20,1,on,21,456,Female,10,0.0625
20,1,nk,16,395,Female,10,0.2
20,1,ke,8,583,Female,10,0.125
20,1,eo,22,504,Female,10,0.08333
20,1,oa,2,572,Female,10,0.25
20,1,ae,8,586,Female,10,0.16667
20,1,em,20,496,Female,10,0.08333
20,1,mo,22,451,Female,10,0.22222
20,1,oo,22,523,Female,10,0.0625
20,1,op,23,539,Female,10,0.0625
20,1,pg,10,462,Female,10,0.2
20,1,gm,20,487,Female,10,0.2
20,1,me,8,533,Female,10,0.22222
20,1,ed,4,474,Female,10,0.83333
20,1,da,2,598,Female,10,0.33333
20,1,ab,3,545,Female,10,0.33333
20,1,bp,23,543,Female,10,0.125
20,1,pe,8,596,Female,10,0.2
20,1,ee,8,458,Female,10,0.16667
20,1,eb,3,582,Female,10,0.08333
20,1,be,8,506,Female,10,0.125
20,1,bb,3,564,Female,10,0.25
20,1,bc,4,468,Female,10,0.125
20,0,co,16,408,Female,10,0.3
20,1,oa,2,582,Female,10,0.25
20,1,ao,22,499,Female,10,0.33333
20,1,oc,4,491,Female,10,0.125
20,1,ck,16,494,Female,10,0.1
20,1,kg,10,476,Female,10,0.125
20,1,gn,21,480,Female,10,0.2
20,1,nh,11,466,Female,10,0.8
20,1,hn,11,413,Female,10,0.07692
20,1,nh,21,490,Female,10,0.8
20,1,hp,23,501,Female,10,0.07692
20,1,pm,20,570,Female,10,0.2
20,1,mh,11,524,Female,10,0.11111
20,1,hj,15,488,Female,10,0.15385
20,1,jh,11,433,Female,10,0.125
20,1,hg,10,479,Female,10,0.15385
20,1,gj,15,424,Female,10,0.2
20,1,jo,22,428,Female,10,0.25
20,1,oc,4,575,Female,10,0.125
20,1,cp,23,601,Female,10,0.1
20,1,pd,5,536,Female,10,0.02
20,1,dk,16,619,Female,10,0.33333
20,1,kh,11,473,Female,10,0.25
20,1,hg,10,455,Female,10,0.15385
20,1,gk,16,442,Female,10,0.2
20,1,kb,3,608,Female,10,0.125
20,1,bb,3,503,Female,10,0.25
20,1,bo,22,497,Female,10,0.25
20,1,oa,2,622,Female,10,0.25
20,1,ab,3,482,Female,10,0.33333
20,1,bo,22,453,Female,10,0.25
20,1,oa,2,545,Female,10,0.25
20,1,am,20,478,Female,10,0.16667
20,1,mj,15,422,Female,10,0.11111
20,1,jc,4,515,Female,10,0.125
20,1,co,22,473,Female,10,0.3
20,1,ok,16,400,Female,10,0.0625
20,1,km,20,463,Female,10,0.125
20,1,mo,22,468,Female,10,0.22222
20,1,ol,17,422,Female,10,0.0625
20,1,lo,22,401,Female,10,0.25
20,1,oe,8,526,Female,10,0.125
20,1,ee,8,507,Female,10,0.16667
20,1,ek,16,511,Female,10,0.08333
20,1,kc,4,536,Female,10,0.125
20,1,cl,17,409,Female,10,0.1
20,1,lm,20,1024,Female,10,0.25
20,1,me,8,920,Female,10,0.22222
20,1,ea,2,591,Female,10,0.08333
20,1,ao,22,542,Female,10,0.33333
20,1,oj,15,427,Female,10,0.0625
20,1,jn,21,478,Female,10,0.125
20,1,nh,11,457,Female,10,0.8
20,1,hi,14,564,Female,10,0.07692
20,1,ic,4,615,Female,10,1
20,1,cg,10,620,Female,10,0.1
20,1,gl,17,572,Female,10,0.2
20,1,lc,4,605,Female,10,0.25
20,1,co,22,462,Female,10,0.3
20,1,oh,11,500,Female,10,0.0625
20,1,hj,15,456,Female,10,0.15385
20,1,jo,22,580,Female,10,0.25
20,1,oe,8,570,Female,10,0.125
20,1,ef,9,579,Female,10,0.08333
20,1,fo,22,538,Female,10,0.33333
20,1,om,20,548,Female,10,0.0625
20,1,mb,3,572,Female,10,0.11111
20,1,bh,11,468,Female,10,0.125
20,1,hh,11,540,Female,10,0.07692
20,1,hc,4,441,Female,10,0.07692
20,1,ce,8,499,Female,10,0.1
20,1,ec,4,511,Female,10,0.08333
20,1,cc,4,710,Female,10,0.1
20,1,ch,11,492,Female,10,0.1
20,1,he,8,614,Female,10,0.07692
20,1,ep,23,554,Female,10,0.08333
20,1,pf,9,492,Female,10,0.2
20,1,fe,8,659,Female,10,0.33333
20,1,eh,11,569,Female,10,0.08333
20,1,hm,20,488,Female,10,0.07692
20,1,mf,9,510,Female,10,0.11111
20,1,fm,20,629,Female,10,0.33333
20,1,mn,21,588,Female,10,0.11111
20,1,nh,11,454,Female,10,0.8
20,1,hl,17,496,Female,10,0.07692
20,1,lk,16,517,Female,10,0.25
20,1,kk,16,463,Female,10,0.125
20,1,kh,11,475,Female,10,0.25
20,1,hd,4,561,Female,10,0.07692
20,1,do,22,466,Female,10,0.33333
20,1,on,21,544,Female,10,0.0625
20,1,nk,16,449,Female,10,0.2
20,1,ke,8,578,Female,10,0.125
20,1,eo,22,502,Female,10,0.08333
20,1,oa,2,618,Female,10,0.25
20,1,ae,8,509,Female,10,0.16667
20,1,em,20,514,Female,10,0.08333
20,1,mo,22,466,Female,10,0.22222
20,1,oo,22,480,Female,10,0.0625
20,1,op,23,523,Female,10,0.0625
20,1,pg,10,504,Female,10,0.2
20,1,gm,20,498,Female,10,0.2
20,1,me,8,529,Female,10,0.22222
20,1,ed,4,509,Female,10,0.83333
20,1,da,2,582,Female,10,0.33333
20,1,ab,3,878,Female,10,0.33333
20,1,bp,23,560,Female,10,0.125
20,1,pe,8,600,Female,10,0.2
20,1,ee,8,440,Female,10,0.16667
20,1,eb,3,539,Female,10,0.08333
20,1,be,8,570,Female,10,0.125
20,1,bb,3,531,Female,10,0.25
20,1,bc,4,582,Female,10,0.125
20,1,co,22,465,Female,10,0.3
20,1,oa,2,559,Female,10,0.25
20,1,ao,22,622,Female,10,0.33333
20,1,oc,4,496,Female,10,0.125
20,1,ck,16,456,Female,10,0.1
20,1,kg,10,473,Female,10,0.125
20,1,gn,21,414,Female,10,0.2
20,1,nh,11,425,Female,10,0.8
20,1,hn,11,420,Female,10,0.07692
20,1,nh,21,372,Female,10,0.8
20,1,hp,23,434,Female,10,0.07692
20,1,pm,20,468,Female,10,0.2
20,1,mh,11,445,Female,10,0.11111
20,1,hj,15,476,Female,10,0.15385
20,1,jh,11,483,Female,10,0.125
20,1,hg,10,505,Female,10,0.15385
20,1,gj,15,426,Female,10,0.2
20,1,jo,22,427,Female,10,0.25
20,1,oc,4,571,Female,10,0.125
20,1,cp,23,542,Female,10,0.1
20,1,pd,5,420,Female,10,0.02
20,1,dk,16,400,Female,10,0.33333
20,1,kh,11,454,Female,10,0.25
20,1,hg,10,521,Female,10,0.15385
20,1,gk,16,452,Female,10,0.2
20,1,kb,3,620,Female,10,0.125
20,1,bb,3,497,Female,10,0.25
20,1,bo,22,511,Female,10,0.25
20,1,oa,2,592,Female,10,0.25
20,1,ab,3,538,Female,10,0.33333
20,0,bo,16,485,Female,10,0.25
20,1,oa,2,611,Female,10,0.25
20,1,am,20,543,Female,10,0.16667
20,1,mj,15,536,Female,10,0.11111
20,1,jc,4,476,Female,10,0.125
20,0,co,16,404,Female,10,0.3
20,1,ok,16,482,Female,10,0.0625
20,1,km,20,515,Female,10,0.125
20,1,mo,22,507,Female,10,0.22222
20,1,ol,17,501,Female,10,0.0625
20,1,lo,22,493,Female,10,0.25
20,1,oe,8,579,Female,10,0.125
20,1,ee,8,391,Female,10,0.16667
20,1,ek,16,361,Female,10,0.08333
20,1,kc,4,522,Female,10,0.125
20,1,cl,17,392,Female,10,0.1
20,1,lm,20,470,Female,10,0.25
20,1,me,8,501,Female,10,0.22222
20,1,ea,2,511,Female,10,0.08333
20,1,ao,22,710,Female,10,0.33333
20,1,oj,15,427,Female,10,0.0625
20,0,jn,15,448,Female,10,0.125
20,1,nh,11,436,Female,10,0.8
20,1,hi,14,441,Female,10,0.07692
20,1,ic,4,498,Female,10,1
20,1,cg,10,446,Female,10,0.1
20,1,gl,17,402,Female,10,0.2
20,1,lc,4,462,Female,10,0.25
20,0,co,21,381,Female,10,0.3
20,1,oh,11,424,Female,10,0.0625
20,1,hj,15,525,Female,10,0.15385
20,1,jo,22,460,Female,10,0.25
20,1,oe,8,476,Female,10,0.125
20,1,ef,9,408,Female,10,0.08333
20,1,fo,22,434,Female,10,0.33333
20,1,om,20,493,Female,10,0.0625
20,1,mb,3,487,Female,10,0.11111
20,1,bh,11,426,Female,10,0.125
20,1,hh,11,398,Female,10,0.07692
20,1,hc,4,439,Female,10,0.07692
20,1,ce,8,493,Female,10,0.1
20,1,ec,4,425,Female,10,0.08333
20,1,cc,4,616,Female,10,0.1
20,1,ch,11,455,Female,10,0.1
20,1,he,8,582,Female,10,0.07692
20,1,ep,23,545,Female,10,0.08333
20,1,pf,9,472,Female,10,0.2
20,1,fe,8,475,Female,10,0.33333
20,1,eh,11,454,Female,10,0.08333
20,1,hm,20,457,Female,10,0.07692
20,1,mf,9,477,Female,10,0.11111
20,1,fm,20,497,Female,10,0.33333
20,1,mn,21,516,Female,10,0.11111
20,1,nh,11,376,Female,10,0.8
20,0,hl,11,377,Female,10,0.07692
20,1,lk,16,416,Female,10,0.25
20,1,kk,16,364,Female,10,0.125
20,1,kh,11,431,Female,10,0.25
20,1,hd,4,481,Female,10,0.07692
20,1,do,22,442,Female,10,0.33333
20,0,on,22,364,Female,10,0.0625
20,1,nk,16,482,Female,10,0.2
20,1,ke,8,491,Female,10,0.125
20,1,eo,22,466,Female,10,0.08333
20,1,oa,2,604,Female,10,0.25
20,1,ae,8,586,Female,10,0.16667
20,1,em,20,482,Female,10,0.08333
20,1,mo,22,536,Female,10,0.22222
20,1,oo,22,536,Female,10,0.0625
20,1,op,23,560,Female,10,0.0625
20,1,pg,10,487,Female,10,0.2
20,1,gm,20,470,Female,10,0.2
20,1,me,8,525,Female,10,0.22222
20,1,ed,4,438,Female,10,0.83333
20,1,da,2,565,Female,10,0.33333
20,1,ab,3,586,Female,10,0.33333
20,1,bp,23,576,Female,10,0.125
20,1,pe,8,493,Female,10,0.2
20,1,ee,8,536,Female,10,0.16667
20,1,eb,3,550,Female,10,0.08333
20,1,be,8,485,Female,10,0.125
20,1,bb,3,546,Female,10,0.25
20,1,bc,4,550,Female,10,0.125
20,1,co,22,493,Female,10,0.3
20,1,oa,2,556,Female,10,0.25
20,1,ao,22,590,Female,10,0.33333
20,1,oc,4,454,Female,10,0.125
20,1,ck,16,449,Female,10,0.1
20,1,kg,10,402,Female,10,0.125
20,1,gn,21,464,Female,10,0.2
20,1,nh,11,459,Female,10,0.8
20,1,hn,11,467,Female,10,0.07692
20,1,nh,21,453,Female,10,0.8
20,1,hp,23,507,Female,10,0.07692
20,1,pm,20,463,Female,10,0.2
20,1,mh,11,422,Female,10,0.11111
20,1,hj,15,487,Female,10,0.15385
20,1,jh,11,464,Female,10,0.125
20,1,hg,10,387,Female,10,0.15385
20,1,gj,15,438,Female,10,0.2
20,1,jo,22,502,Female,10,0.25
20,1,oc,4,499,Female,10,0.125
20,1,cp,23,552,Female,10,0.1
20,1,pd,5,490,Female,10,0.02
20,1,dk,16,431,Female,10,0.33333
20,1,kh,11,388,Female,10,0.25
20,1,hg,10,484,Female,10,0.15385
20,1,gk,16,439,Female,10,0.2
20,1,kb,3,554,Female,10,0.125
20,1,bb,3,532,Female,10,0.25
20,1,bo,22,538,Female,10,0.25
20,1,oa,2,549,Female,10,0.25
20,1,ab,3,538,Female,10,0.33333
20,1,bo,22,479,Female,10,0.25
20,1,oa,2,591,Female,10,0.25
20,1,am,20,470,Female,10,0.16667
20,1,mj,15,484,Female,10,0.11111
20,1,jc,4,411,Female,10,0.125
20,1,co,22,421,Female,10,0.3
20,1,ok,16,410,Female,10,0.0625
20,1,km,20,494,Female,10,0.125
20,1,mo,22,453,Female,10,0.22222
20,1,ol,17,444,Female,10,0.0625
20,1,lo,22,490,Female,10,0.25
20,1,oe,8,438,Female,10,0.125
20,1,ee,8,510,Female,10,0.16667
20,1,ek,16,441,Female,10,0.08333
20,1,kc,4,493,Female,10,0.125
20,1,cl,17,404,Female,10,0.1
20,1,lm,20,426,Female,10,0.25
20,1,me,8,532,Female,10,0.22222
20,1,ea,2,567,Female,10,0.08333
20,1,ao,22,947,Female,10,0.33333
20,1,oj,15,420,Female,10,0.0625
20,1,jn,21,421,Female,10,0.125
20,1,nh,11,433,Female,10,0.8
20,1,hi,14,504,Female,10,0.07692
20,1,ic,4,541,Female,10,1
20,1,cg,10,736,Female,10,0.1
20,1,gl,17,425,Female,10,0.2
20,1,lc,4,578,Female,10,0.25
20,0,co,16,397,Female,10,0.3
20,1,oh,11,455,Female,10,0.0625
20,1,hj,15,442,Female,10,0.15385
20,1,jo,22,390,Female,10,0.25
20,1,oe,8,514,Female,10,0.125
20,1,ef,9,457,Female,10,0.08333
20,1,fo,22,528,Female,10,0.33333
20,1,om,20,510,Female,10,0.0625
20,1,mb,3,498,Female,10,0.11111
20,1,bh,11,406,Female,10,0.125
20,1,hh,11,402,Female,10,0.07692
20,1,hc,4,491,Female,10,0.07692
20,1,ce,8,485,Female,10,0.1
20,1,ec,4,481,Female,10,0.08333
20,1,cc,4,499,Female,10,0.1
20,1,ch,11,485,Female,10,0.1
20,1,he,8,501,Female,10,0.07692
20,1,ep,23,439,Female,10,0.08333
20,1,pf,9,544,Female,10,0.2
20,1,fe,8,517,Female,10,0.33333
20,1,eh,11,446,Female,10,0.08333
20,1,hm,20,786,Female,10,0.07692
20,1,mf,9,486,Female,10,0.11111
20,1,fm,20,496,Female,10,0.33333
20,1,mn,21,597,Female,10,0.11111
20,1,nh,11,396,Female,10,0.8
20,1,hl,17,504,Female,10,0.07692
20,1,lk,16,427,Female,10,0.25
20,1,kk,16,424,Female,10,0.125
20,1,kh,11,428,Female,10,0.25
20,1,hd,4,541,Female,10,0.07692
20,0,do,16,409,Female,10,0.33333
20,1,on,21,538,Female,10,0.0625
20,1,nk,16,462,Female,10,0.2
20,0,ke,9,446,Female,10,0.125
20,1,eo,22,499,Female,10,0.08333
20,1,oa,2,540,Female,10,0.25
20,1,ae,8,518,Female,10,0.16667
20,1,em,20,496,Female,10,0.08333
20,0,mo,16,427,Female,10,0.22222
20,1,oo,22,515,Female,10,0.0625
20,1,op,23,583,Female,10,0.0625
20,1,pg,10,467,Female,10,0.2
20,1,gm,20,432,Female,10,0.2
20,1,me,8,479,Female,10,0.22222
20,1,ed,4,490,Female,10,0.83333
20,1,da,2,595,Female,10,0.33333
20,1,ab,3,476,Female,10,0.33333
20,1,bp,23,560,Female,10,0.125
20,1,pe,8,500,Female,10,0.2
20,1,ee,8,484,Female,10,0.16667
20,1,eb,3,449,Female,10,0.08333
20,1,be,8,607,Female,10,0.125
20,1,bb,3,507,Female,10,0.25
20,1,bc,4,465,Female,10,0.125
20,1,co,22,515,Female,10,0.3
20,1,oa,2,551,Female,10,0.25
20,1,ao,22,500,Female,10,0.33333
20,1,oc,4,526,Female,10,0.125
20,1,ck,16,477,Female,10,0.1
20,1,kg,10,404,Female,10,0.125
20,1,gn,21,468,Female,10,0.2
20,1,nh,11,419,Female,10,0.8
20,1,hn,11,392,Female,10,0.07692
20,1,nh,21,413,Female,10,0.8
20,1,hp,23,477,Female,10,0.07692
20,1,pm,20,432,Female,10,0.2
20,1,mh,11,440,Female,10,0.11111
20,1,hj,15,475,Female,10,0.15385
20,1,jh,11,433,Female,10,0.125
20,0,hg,4,432,Female,10,0.15385
20,0,gj,9,437,Female,10,0.2
20,1,jo,22,514,Female,10,0.25
20,1,oc,4,482,Female,10,0.125
20,1,cp,23,627,Female,10,0.1
20,1,pd,5,534,Female,10,0.02
20,1,dk,16,413,Female,10,0.33333
20,1,kh,11,441,Female,10,0.25
20,1,hg,10,457,Female,10,0.15385
20,1,gk,16,395,Female,10,0.2
20,1,kb,3,473,Female,10,0.125
20,1,bb,3,718,Female,10,0.25
20,1,bo,22,416,Female,10,0.25
20,1,oa,2,575,Female,10,0.25
20,1,ab,3,492,Female,10,0.33333
20,1,bo,22,485,Female,10,0.25
20,1,oa,2,968,Female,10,0.25
20,1,am,20,495,Female,10,0.16667
20,1,mj,15,464,Female,10,0.11111
20,1,jc,4,685,Female,10,0.125
20,1,co,22,441,Female,10,0.3
20,1,ok,16,401,Female,10,0.0625
20,1,km,20,467,Female,10,0.125
20,1,mo,22,489,Female,10,0.22222
20,1,ol,17,428,Female,10,0.0625
20,1,lo,22,516,Female,10,0.25
20,1,oe,8,518,Female,10,0.125
20,1,ee,8,460,Female,10,0.16667
20,1,ek,16,441,Female,10,0.08333
20,1,kc,4,394,Female,10,0.125
20,1,cl,17,432,Female,10,0.1
20,1,lm,20,498,Female,10,0.25
20,1,me,8,467,Female,10,0.22222
20,1,ea,2,509,Female,10,0.08333
20,1,ao,22,483,Female,10,0.33333
20,1,oj,15,418,Female,10,0.0625
20,1,jn,21,447,Female,10,0.125
20,1,nh,11,470,Female,10,0.8
20,1,hi,14,494,Female,10,0.07692
20,1,ic,4,429,Female,10,1
20,1,cg,10,448,Female,10,0.1
20,1,gl,17,411,Female,10,0.2
20,1,lc,4,463,Female,10,0.25
20,1,co,22,415,Female,10,0.3
20,1,oh,11,437,Female,10,0.0625
20,1,hj,15,412,Female,10,0.15385
20,1,jo,22,417,Female,10,0.25
20,1,oe,8,492,Female,10,0.125
20,1,ef,9,479,Female,10,0.08333
20,1,fo,22,491,Female,10,0.33333
20,1,om,20,499,Female,10,0.0625
20,1,mb,3,538,Female,10,0.11111
20,1,bh,11,363,Female,10,0.125
20,1,hh,11,505,Female,10,0.07692
20,1,hc,4,520,Female,10,0.07692
20,1,ce,8,471,Female,10,0.1
20,1,ec,4,401,Female,10,0.08333
20,1,cc,4,524,Female,10,0.1
20,1,ch,11,456,Female,10,0.1
20,1,he,8,532,Female,10,0.07692
20,1,ep,23,506,Female,10,0.08333
20,1,pf,9,368,Female,10,0.2
20,1,fe,8,459,Female,10,0.33333
20,1,eh,11,422,Female,10,0.08333
20,1,hm,20,439,Female,10,0.07692
20,1,mf,9,421,Female,10,0.11111
20,1,fm,20,493,Female,10,0.33333
20,1,mn,21,521,Female,10,0.11111
20,1,nh,11,422,Female,10,0.8
20,1,hl,17,476,Female,10,0.07692
20,1,lk,16,429,Female,10,0.25
20,1,kk,16,393,Female,10,0.125
20,1,kh,11,421,Female,10,0.25
20,1,hd,4,495,Female,10,0.07692
20,1,do,22,433,Female,10,0.33333
20,1,on,21,475,Female,10,0.0625
20,1,nk,16,445,Female,10,0.2
20,1,ke,8,539,Female,10,0.125
20,1,eo,22,477,Female,10,0.08333
20,1,oa,2,582,Female,10,0.25
20,1,ae,8,461,Female,10,0.16667
20,1,em,20,533,Female,10,0.08333
20,1,mo,22,473,Female,10,0.22222
20,1,oo,22,394,Female,10,0.0625
20,1,op,23,564,Female,10,0.0625
20,1,pg,10,455,Female,10,0.2
20,1,gm,20,489,Female,10,0.2
20,1,me,8,499,Female,10,0.22222
20,1,ed,4,470,Female,10,0.83333
20,1,da,2,555,Female,10,0.33333
20,1,ab,3,515,Female,10,0.33333
20,1,bp,23,536,Female,10,0.125
20,1,pe,8,462,Female,10,0.2
20,1,ee,8,481,Female,10,0.16667
20,1,eb,3,568,Female,10,0.08333
20,1,be,8,542,Female,10,0.125
20,1,bb,3,471,Female,10,0.25
20,1,bc,4,573,Female,10,0.125
20,1,co,22,461,Female,10,0.3
20,1,oa,2,607,Female,10,0.25
20,1,ao,22,487,Female,10,0.33333
20,1,oc,4,497,Female,10,0.125
20,1,ck,16,483,Female,10,0.1
20,1,kg,10,457,Female,10,0.125
20,1,gn,21,467,Female,10,0.2
20,1,nh,11,414,Female,10,0.8
20,1,hn,11,445,Female,10,0.07692
20,1,nh,21,459,Female,10,0.8
20,1,hp,23,513,Female,10,0.07692
20,1,pm,20,994,Female,10,0.2
20,1,mh,11,498,Female,10,0.11111
20,1,hj,15,499,Female,10,0.15385
20,1,jh,11,437,Female,10,0.125
20,1,hg,10,410,Female,10,0.15385
20,1,gj,15,411,Female,10,0.2
20,1,jo,22,413,Female,10,0.25
20,1,oc,4,499,Female,10,0.125
20,0,cp,17,465,Female,10,0.1
20,1,pd,5,424,Female,10,0.02
20,1,dk,16,453,Female,10,0.33333
20,1,kh,11,461,Female,10,0.25
20,1,hg,10,471,Female,10,0.15385
20,1,gk,16,426,Female,10,0.2
20,1,kb,3,495,Female,10,0.125
20,1,bb,3,1133,Female,10,0.25
20,1,bo,22,525,Female,10,0.25
20,1,oa,2,564,Female,10,0.25
20,1,ab,3,512,Female,10,0.33333
20,1,bo,22,427,Female,10,0.25
20,1,oa,2,489,Female,10,0.25
20,1,am,20,456,Female,10,0.16667
20,1,mj,15,426,Female,10,0.11111
20,1,jc,4,426,Female,10,0.125
20,1,co,22,514,Female,10,0.3
20,1,ok,16,473,Female,10,0.0625
20,1,km,20,451,Female,10,0.125
20,1,mo,22,476,Female,10,0.22222
20,1,ol,17,417,Female,10,0.0625
20,1,lo,22,511,Female,10,0.25
20,1,lo,8,411,Female,10,0.25
20,0,lo,15,360,Female,10,0.25
20,1,lo,23,542,Female,10,0.25
20,1,lo,2,525,Female,10,0.25
20,1,lo,9,444,Female,10,0.25
20,1,lo,9,407,Female,10,0.25
20,1,lo,10,474,Female,10,0.25
20,1,lo,9,454,Female,10,0.25
20,1,lo,21,439,Female,10,0.25
20,1,lo,21,428,Female,10,0.25
20,1,lo,23,488,Female,10,0.25
20,1,lo,23,511,Female,10,0.25
20,1,lo,17,515,Female,10,0.25
20,1,lo,21,465,Female,10,0.25
20,1,lo,10,413,Female,10,0.25
20,0,lo,20,452,Female,10,0.25
20,1,lo,22,507,Female,10,0.25
20,1,lo,14,465,Female,10,0.25
20,1,lo,11,409,Female,10,0.25
20,1,lo,11,479,Female,10,0.25
20,1,lo,21,445,Female,10,0.25
20,1,lo,22,584,Female,10,0.25
20,1,lo,15,451,Female,10,0.25
20,1,lo,5,400,Female,10,0.25
20,1,lo,22,457,Female,10,0.25
20,1,lo,4,429,Female,10,0.25
20,1,lo,4,547,Female,10,0.25
20,0,lo,11,419,Female,10,0.25
20,1,lo,10,379,Female,10,0.25
20,1,lo,5,518,Female,10,0.25
20,1,lo,10,434,Female,10,0.25
20,1,lo,15,391,Female,10,0.25
20,1,lo,8,505,Female,10,0.25
20,1,lo,11,427,Female,10,0.25
20,1,lo,20,517,Female,10,0.25
20,0,lo,22,378,Female,10,0.25
20,1,lo,17,564,Female,10,0.25
20,1,lo,15,388,Female,10,0.25
20,1,lo,2,516,Female,10,0.25
20,1,lo,14,489,Female,10,0.25
20,1,lo,21,462,Female,10,0.25
20,0,lo,16,400,Female,10,0.25
20,1,lo,15,411,Female,10,0.25
20,1,lo,11,464,Female,10,0.25
20,1,lo,15,462,Female,10,0.25
20,1,lo,5,519,Female,10,0.25
20,1,lo,15,530,Female,10,0.25
20,1,lo,14,489,Female,10,0.25
20,1,lo,16,445,Female,10,0.25
20,1,lo,16,478,Female,10,0.25
20,1,lo,14,563,Female,10,0.25
20,1,lo,22,491,Female,10,0.25
20,1,lo,20,589,Female,10,0.25
20,1,lo,20,462,Female,10,0.25
20,1,lo,8,566,Female,10,0.25
20,1,lo,14,511,Female,10,0.25
20,1,lo,3,550,Female,10,0.25
20,1,lo,5,498,Female,10,0.25
20,1,lo,8,506,Female,10,0.25
20,1,lo,20,538,Female,10,0.25
20,1,lo,23,476,Female,10,0.25
20,1,lo,2,506,Female,10,0.25
20,1,lo,4,532,Female,10,0.25
20,1,lo,2,483,Female,10,0.25
20,1,lo,15,430,Female,10,0.25
20,1,lo,14,503,Female,10,0.25
20,1,lo,10,460,Female,10,0.25
20,1,lo,2,603,Female,10,0.25
20,1,lo,22,455,Female,10,0.25
20,1,lo,16,421,Female,10,0.25
20,1,lo,20,520,Female,10,0.25
20,1,lo,20,528,Female,10,0.25
20,1,lo,4,540,Female,10,0.25
20,1,lo,5,429,Female,10,0.25
20,1,lo,11,396,Female,10,0.25
20,1,lo,16,439,Female,10,0.25
20,1,lo,17,466,Female,10,0.25
20,1,lo,16,404,Female,10,0.25
20,1,lo,5,443,Female,10,0.25
20,1,lo,23,596,Female,10,0.25
20,1,lo,10,406,Female,10,0.25
20,1,lo,10,492,Female,10,0.25
20,1,lo,4,488,Female,10,0.25
20,1,lo,17,417,Female,10,0.25
20,1,lo,16,449,Female,10,0.25
20,1,lo,8,486,Female,10,0.25
20,1,lo,14,544,Female,10,0.25
20,1,lo,8,521,Female,10,0.25
20,1,lo,3,512,Female,10,0.25
20,1,lo,4,510,Female,10,0.25
20,1,lo,3,595,Female,10,0.25
20,1,lo,11,401,Female,10,0.25
20,1,lo,9,486,Female,10,0.25
20,1,lo,21,534,Female,10,0.25
20,1,lo,9,563,Female,10,0.25
20,1,lo,20,446,Female,10,0.25
20,1,lo,11,430,Female,10,0.25
20,1,lo,3,466,Female,10,0.25
20,1,lo,3,549,Female,10,0.25
20,1,lo,17,447,Female,10,0.25
20,1,lo,9,491,Female,10,0.25
20,1,lo,3,536,Female,10,0.25
20,1,lo,4,483,Female,10,0.25
20,1,lo,23,597,Female,10,0.25
20,1,lo,5,451,Female,10,0.25
20,1,lo,9,442,Female,10,0.25
