subject,sex,age,bigram_freq,concreteness,correct,diversity,word_freq,initial,letters,response_time,item,trans_prob
2,1,23,0,4.14,1,0,1.03,lifer ,4,656,hugs,0
12,1,20,,,1,,,linked,5,656,caide,0
10,1,20,4530,1.73,1,376,245.95,make,4,656,sure,0
14,1,19,,,1,,,messed,6,656,ghypes,0
31,0,25,,,1,,,patriot,8,656,knenched,0
20,1,19,,,1,,,proton,8,656,grorgues,0
20,1,19,243,2.89,1,53,129.82,rapid,6,656,growth,0.006102635
21,1,19,,,1,,,screen,6,656,spacts,0
21,1,19,,,1,,,sides,5,656,psoom,0
3,0,20,,,1,,,signal,7,656,twomped,0
6,1,19,,,1,,,stick,6,656,shurps,0
28,0,19,255,3.24,1,20,67.62,toxic,5,656,waste,0.209016393
26,1,19,,,1,,,address,6,657,trisps,0
28,0,19,,,1,,,arts,7,657,gramped,0
5,1,20,,,1,,,billion,7,657,strerts,0
19,1,19,535,2.41,1,75,53.15,bloody,4,657,hell,0.001797566
29,0,20,,,1,,,copy,8,657,splathed,0
25,1,18,0,2.35,1,44,187.78,cycle,8,657,language,0
28,0,19,0,4.47,1,0,1.53,drubs,5,657,nudge,0
18,1,19,0,3.82,1,0,196.94,fart,6,657,course,0
8,1,19,,,1,,,fleet,5,657,monce,0
27,1,22,,,1,,,fray,6,657,cloist,0
5,1,20,,,1,,,full,4,657,vudd,0
29,0,20,,,1,,,full,4,657,vudd,0
22,1,19,,,1,,,landing,5,657,phrav,0
12,1,20,,,1,,,messed,6,657,ghypes,0
6,1,19,,,1,,,parish,6,657,twalts,0
10,1,20,,,1,,,strip,5,657,piest,0
9,1,41,,,1,,,typhoid,7,657,hoursed,0
6,1,19,,,1,,,data,3,658,bic,0
25,1,18,3624,4.14,1,92,151.14,date,5,658,award,0.003629652
9,1,41,,,1,,,dealer,6,658,twapes,0
24,1,19,,,1,,,decay,6,658,flirst,0
6,1,19,,,1,,,explain,5,658,splim,0
20,1,19,198,3.17,1,62,352.11,funny,5,658,thing,0.010467706
31,0,25,198,3.17,1,62,352.11,funny,5,658,thing,0.010467706
23,1,19,,,1,,,gospel,6,658,drifed,0
30,0,19,,,1,,,grimace,6,658,scrair,0
21,1,19,,,1,,,hands,5,658,smats,0
6,1,19,12,4,1,1,194.84,hoax,4,658,call,0.075471698
14,1,19,10,2.35,1,1,187.78,markup,8,658,language,0.454545455
26,1,19,,,1,,,mess,6,658,wheuce,0
22,1,19,,,1,,,minority,6,658,franse,0
5,1,20,,,1,,,pair,6,658,thrith,0
27,1,22,,,1,,,pair,6,658,thrith,0
29,0,20,,,1,,,press,4,658,hein,0
5,1,20,,,1,,,proton,8,658,grorgues,0
9,1,41,0,3.08,1,0,199.81,stippled ,5,658,trade,0
3,0,20,10,3.07,1,569,252.03,time,6,658,across,0.000419406
18,1,19,0,4.75,1,0,196.14,vexes,6,658,street,0
14,1,19,,,1,,,weekday,7,658,slinked,0
5,1,20,,,1,,,call,5,659,threb,0
23,1,19,,,1,,,chapter,7,659,clouche,0
14,1,19,,,1,,,classes,7,659,blursed,0
28,0,19,,,1,,,clock,6,659,smouns,0
20,1,19,,,1,,,jolt,4,659,zamn,0
10,1,20,0,4.14,1,0,1.03,lifer ,4,659,hugs,0
5,1,20,,,1,,,mess,6,659,wheuce,0
9,1,41,,,1,,,mess,6,659,wheuce,0
28,0,19,,,1,,,minority,6,659,franse,0
3,0,20,452,3.52,1,8,25.43,ozone,5,659,layer,0.018677043
5,1,20,11,2.39,1,1,92.1,puck,4,659,fair,0.183333333
22,1,19,,,1,,,reggae,6,659,grulps,0
23,1,19,,,1,,,sample,6,659,whucts,0
18,1,19,,,1,,,scope,5,659,blerf,0
14,1,19,,,1,,,sleeper,6,659,chault,0
10,1,20,,,1,,,stick,6,659,shurps,0
3,0,20,,,1,,,time,6,659,flurnt,0
5,1,20,,,1,,,time,6,659,flurnt,0
21,1,19,,,1,,,backlog,5,660,swind,0
25,1,18,,,1,,,circuit,6,660,frongs,0
27,1,22,,,1,,,culprit,6,660,spralf,0
6,1,19,187,4.7,1,21,114.41,eighth,4,660,army,0.016431925
14,1,19,0,4.56,1,49,1.41,faith,4,660,rink,0
6,1,19,0,3.03,1,0,4.94,gimlet,6,660,coding,0
19,1,19,,,1,,,giver,6,660,freins,0
21,1,19,,,1,,,later,6,660,thwuch,0
6,1,19,,,1,,,owner,4,660,stot,0
21,1,19,,,1,,,ringer,5,660,rorns,0
9,1,41,,,1,,,ringing,7,660,scrance,0
27,1,22,428,3.38,1,39,176.07,rugby,5,660,union,0.022641509
26,1,19,551,4.07,1,74,124.94,shot,4,660,dead,0.003171892
10,1,20,0,4,1,4,2.22,tides,5,660,mauve,0
2,1,23,0,3.03,1,0,4.94,gimlet,6,661,coding,0
8,1,19,599,4.79,1,65,232.47,inner,4,661,city,0.0155902
3,0,20,,,1,,,isle,4,661,famp,0
25,1,18,,,1,,,kingdom,7,661,strules,0
13,1,19,,,1,,,leap,3,661,zil,0
20,1,19,,,1,,,linked,5,661,caide,0
17,0,21,0,2.04,1,112,195.48,meet,4,661,gone,0
2,1,23,,,1,,,motion,5,661,tranc,0
5,1,20,,,1,,,opening,7,661,phaunts,0
6,1,19,,,1,,,outflow,6,661,gwouse,0
2,1,23,,,1,,,parking,6,661,snense,0
14,1,19,,,1,,,parking,6,661,snense,0
17,0,21,,,1,,,rant,5,661,suill,0
8,1,19,,,1,,,signal,7,661,twomped,0
14,1,19,,,1,,,sweet,6,661,shryme,0
6,1,19,,,1,,,weekday,7,661,slinked,0
26,1,19,1872,2.69,1,40,117.75,armed,6,662,forces,0.164443518
26,1,19,,,1,,,chapter,7,662,clouche,0
9,1,41,,,1,,,classes,7,662,blursed,0
4,1,20,,,1,,,crash,3,662,fom,0
31,0,25,187,4.7,1,21,114.41,eighth,4,662,army,0.016431925
29,0,20,,,1,,,explain,5,662,splim,0
14,1,19,4525,2,1,1900,354.73,have,4,662,done,0.0000211
13,1,19,,,1,,,higher,6,662,geafed,0
5,1,20,,,1,,,messed,6,662,ghypes,0
21,1,19,,,1,,,owner,4,662,stot,0
13,1,19,,,1,,,screen,6,662,spacts,0
24,1,19,,,1,,,screen,6,662,spacts,0
21,1,19,,,1,,,sticker,5,662,drelt,0
27,1,22,,,1,,,stun,7,662,flugged,0
11,1,20,10,2.22,1,517,68.51,before,6,663,actual,0.002820731
10,1,20,14,4.8,1,2,189.92,canned,4,663,food,0.046511628
9,1,41,,,1,,,crash,3,663,fom,0
17,0,21,508,4.9,1,109,57.39,credit,4,663,card,0.001898305
10,1,20,,,1,,,culprit,6,663,spralf,0
5,1,20,,,1,,,daily,6,663,phlilt,0
4,1,20,,,1,,,december,6,663,skirds,0
12,1,20,,,1,,,display,6,663,snerps,0.010244287
22,1,19,10,2.31,1,11,57.8,enforced,7,663,absence,0.010090817
26,1,19,,,1,,,forever,7,663,dwoiled,0
11,1,20,,,1,,,frill,8,663,strisped,0
3,0,20,,,1,,,grimace,6,663,scrair,0
28,0,19,,,1,,,heat,6,663,jithed,0
30,0,19,8465,4.52,1,473,365.29,last,5,663,night,0.04587156
27,1,22,10,2.35,1,1,187.78,markup,8,663,language,0.454545455
14,1,19,,,1,,,noun,6,663,starce,0
24,1,19,,,1,,,pair,6,663,thrith,0
15,1,19,,,1,,,pension,5,663,zekes,0
12,1,20,,,1,,,rant,5,663,suill,0
13,1,19,,,1,,,signal,7,663,twomped,0
28,0,19,0,3.08,1,0,199.81,stippled ,5,663,trade,0
9,1,41,0,1.93,1,27,146.92,winds,6,663,agreed,0
4,1,20,,,1,,,blast,5,664,yicks,0
4,1,20,,,1,,,copy,7,664,snompts,0
30,0,19,,,1,,,dimmer,6,664,spalms,0
6,1,19,,,1,,,fleet,5,664,monce,0
3,0,20,,,1,,,guest,5,664,scamn,0
21,1,19,0,2.53,1,0,489.23,gunboat,5,664,found,0
18,1,19,,,1,,,magic,5,664,glorb,0
8,1,19,,,1,,,parish,6,664,twalts,0
5,1,20,,,1,,,payment,6,664,clinds,0
13,1,19,11,2.39,1,1,92.1,puck,4,664,fair,0.183333333
5,1,20,10,2.74,1,129,153.75,quickly,5,664,added,0.004279716
15,1,19,,,1,,,sweet,6,664,shryme,0
27,1,22,0,3.61,1,154,186.52,systems,5,664,short,0
15,1,19,,,1,,,team,6,664,spause,0
25,1,18,,,1,,,weekend,7,664,phryles,0
4,1,20,,,1,,,bloke,4,665,vaut,0
22,1,19,,,1,,,classes,7,665,blursed,0
2,1,23,,,1,,,dining,7,665,dweeled,0
24,1,19,461,2.52,1,850,171.14,good,8,665,practice,0.013990673
31,0,25,,,1,,,jolt,4,665,zamn,0
5,1,20,,,1,,,kingdom,7,665,strules,0
5,1,20,,,1,,,landing,5,665,phrav,0
27,1,22,4530,1.73,1,376,245.95,make,4,665,sure,0
26,1,19,,,1,,,motion,5,665,tranc,0
24,1,19,,,1,,,nursing,4,665,kewn,0
3,0,20,13,3.89,1,1,59.83,coiled,6,666,spring,0.067010309
21,1,19,,,1,,,diesel,5,666,plaub,0
15,1,19,,,1,,,display,6,666,snerps,0.010244287
5,1,20,,,1,,,giver,6,666,freins,0
10,1,20,,,1,,,nerve,6,666,sheich,0
2,1,23,,,1,,,sides,5,666,psoom,0
6,1,19,,,1,,,sleeper,6,666,chault,0
7,1,19,0,4.75,1,0,196.14,vexes,6,666,street,0
5,1,20,,,1,,,base,6,667,slemps,0
13,1,19,,,1,,,bloke,4,667,vaut,0
18,1,19,,,1,,,bloke,4,667,vaut,0
9,1,41,14,4.8,1,2,189.92,canned,4,667,food,0.046511628
23,1,19,,,1,,,class,4,667,gwus,0
5,1,20,,,1,,,cleaner,5,667,brepe,0
2,1,23,,,1,,,client,6,667,fronth,0
25,1,18,,,1,,,clink,5,667,chims,0
9,1,41,,,1,,,club,5,667,nusts,0
14,1,19,,,1,,,copy,7,667,snompts,0
18,1,19,0,2.35,1,44,187.78,cycle,8,667,language,0
12,1,20,0,3.82,1,0,196.94,fart,6,667,course,0
11,1,20,305,4.75,1,25,196.14,fleet,6,667,street,0.025641026
19,1,19,11,2.57,1,248,50.4,give,7,667,advance,0.003258195
4,1,20,,,1,,,glass,7,667,thalped,0
12,1,20,,,1,,,hands,5,667,smats,0
4,1,20,,,1,,,higher,6,667,geafed,0
25,1,18,,,1,,,jumbo,4,667,trut,0
14,1,19,10,2.7,1,479,59.67,less,6,667,afraid,0.001261494
18,1,19,,,1,,,minority,6,667,franse,0
29,0,20,0,1.68,1,0,198.34,oaken,5,667,whose,0
21,1,19,452,3.52,1,8,25.43,ozone,5,667,layer,0.018677043
8,1,19,10,3.89,1,69,70.36,secret,7,667,address,0.005030356
18,1,19,,,1,,,see,7,667,sleshed,0
18,1,19,,,1,,,strip,5,667,piest,0
6,1,19,0,3.61,1,154,186.52,systems,5,667,short,0
25,1,18,,,1,,,vehicle,6,667,sprimp,0
29,0,20,,,1,,,vortex,4,667,fute,0
23,1,19,,,1,,,weekday,7,667,slinked,0
19,1,19,,,1,,,cancer,6,668,dwiced,0.011558021
27,1,22,,,1,,,contact,4,668,glec,0
8,1,19,,,1,,,dope,6,668,spuits,0
30,0,19,,,1,,,dope,6,668,spuits,0
14,1,19,,,1,,,grimace,6,668,scrair,0
6,1,19,,,1,,,hoard,6,668,thriff,0
9,1,41,,,1,,,opening,7,668,phaunts,0
4,1,20,,,1,,,pension,5,668,zekes,0
16,1,23,,,1,,,sample,6,668,whucts,0
30,0,19,,,1,,,sample,6,668,whucts,0
18,1,19,,,1,,,tank,6,668,grealt,0
9,1,41,255,3.24,1,20,67.62,toxic,5,668,waste,0.209016393
14,1,19,0,1.93,1,27,146.92,winds,6,668,agreed,0
15,1,19,0,3.3,1,0,493.85,abase,6,669,number,0
5,1,20,10,3.03,1,567,98.07,always,6,669,accept,0.000237951
18,1,19,,,1,,,chapter,7,669,clouche,0
31,0,25,,,1,,,dimmer,6,669,spalms,0
5,1,20,,,1,,,grimace,6,669,scrair,0
23,1,19,,,1,,,love,5,669,thwis,0
20,1,19,,,1,,,minority,6,669,franse,0
31,0,25,,,1,,,payment,6,669,clinds,0
14,1,19,,,1,,,pension,5,669,zekes,0
31,0,25,0,4.91,1,0,9.91,recede,5,669,socks,0
24,1,19,10,2.67,1,1,107.25,rustic,5,669,style,0.041152263
9,1,41,10,3.89,1,69,70.36,secret,7,669,address,0.005030356
15,1,19,0,4.53,1,0,133.35,snuffles,5,669,model,0
30,0,19,0,4.53,1,0,133.35,snuffles,5,669,model,0
30,0,19,,,1,,,time,6,669,flurnt,0
15,1,19,,,1,,,weather,7,669,scrunks,0
26,1,19,,,1,,,arts,7,670,gramped,0
18,1,19,,,1,,,bail,6,670,simpse,0
24,1,19,,,1,,,blast,5,670,yicks,0
30,0,19,,,1,,,classes,7,670,blursed,0
4,1,20,,,1,,,contour,6,670,kneant,0
31,0,25,,,1,,,forever,7,670,dwoiled,0
10,1,20,,,1,,,here,3,670,uns,0
14,1,19,,,1,,,leader,5,670,crauk,0
13,1,19,4530,1.73,1,376,245.95,make,4,670,sure,0
6,1,19,,,1,,,passage,5,670,muked,0
3,0,20,,,1,,,proton,8,670,grorgues,0
12,1,20,,,1,,,rasp,5,670,phres,0
7,1,19,10,2.67,1,1,107.25,rustic,5,670,style,0.041152263
22,1,19,,,1,,,see,7,670,sleshed,0
3,0,20,,,1,,,sides,5,670,psoom,0
16,1,23,,,1,,,snippet,4,670,durg,0
4,1,20,0,4.53,1,0,133.35,snuffles,5,670,model,0
22,1,19,0,4,1,4,2.22,tides,5,670,mauve,0
23,1,19,,,1,,,twist,4,670,slev,0
29,0,20,,,1,,,clock,6,671,smouns,0
28,0,19,,,1,,,dealer,6,671,twapes,0
30,0,19,,,1,,,hands,5,671,smats,0
13,1,19,10,4.4,1,468,50.78,large,5,671,adult,0.000444168
20,1,19,,,1,,,messed,6,671,ghypes,0
26,1,19,,,1,,,seeker,5,671,swowd,0
16,1,23,,,1,,,statute,5,671,gwink,0
16,1,23,2083,4.89,1,3442,466.08,their,8,671,children,0.0000422
18,1,19,0,4,1,4,2.22,tides,5,671,mauve,0
14,1,19,,,1,,,time,6,671,flurnt,0
12,1,20,255,3.24,1,20,67.62,toxic,5,671,waste,0.209016393
2,1,23,,,1,,,typhoid,7,671,hoursed,0
5,1,20,,,1,,,breaking,4,672,hurn,0
12,1,20,0,2.35,1,44,187.78,cycle,8,672,language,0
25,1,18,187,4.7,1,21,114.41,eighth,4,672,army,0.016431925
5,1,20,,,1,,,fleet,5,672,monce,0
24,1,19,198,3.17,1,62,352.11,funny,5,672,thing,0.010467706
30,0,19,11,2.57,1,248,50.4,give,7,672,advance,0.003258195
30,0,19,,,1,,,landing,5,672,phrav,0
26,1,19,,,1,,,later,6,672,thwuch,0
3,0,20,0,2.04,1,112,195.48,meet,4,672,gone,0
18,1,19,,,1,,,mixture,7,672,splulks,0
20,1,19,,,1,,,mug,4,672,ghop,0
20,1,19,,,1,,,passage,5,672,muked,0
17,0,21,13,4.8,1,1,115.56,pelvic,5,672,floor,0.068421053
29,0,20,,,1,,,ringer,5,672,rorns,0
19,1,19,,,1,,,roomful,7,672,croothe,0
3,0,20,428,3.38,1,39,176.07,rugby,5,672,union,0.022641509
18,1,19,0,3.08,1,0,199.81,stippled ,5,672,trade,0
23,1,19,0,3.61,1,154,186.52,systems,5,672,short,0
30,0,19,,,1,,,telephone,6,672,phlain,0
25,1,18,,,1,,,vortex,4,672,fute,0
15,1,19,0,1.93,1,27,146.92,winds,6,672,agreed,0
22,1,19,,,1,,,address,6,673,trisps,0
5,1,20,,,1,,,blast,5,673,yicks,0
14,1,19,,,1,,,blip,5,673,sunes,0
27,1,22,535,2.41,1,75,53.15,bloody,4,673,hell,0.001797566
3,0,20,,,1,,,carnage,5,673,snerf,0
6,1,19,,,1,,,carnage,5,673,snerf,0
8,1,19,0,4,1,5,194.84,chilli,4,673,call,0
10,1,20,,,1,,,date,4,673,yerv,0
14,1,19,,,1,,,hands,5,673,smats,0
16,1,23,599,4.79,1,65,232.47,inner,4,673,city,0.0155902
15,1,19,,,1,,,invite,5,673,fifed,0
24,1,19,,,1,,,love,5,673,thwis,0
13,1,19,,,1,,,polka,7,673,sneaths,0
28,0,19,,,1,,,pretend,6,673,whache,0
5,1,20,,,1,,,route,5,673,peuce,0
20,1,19,,,1,,,toggle,7,673,scunged,0
4,1,20,,,1,,,winter,4,673,zoul,0
8,1,19,,,1,,,blip,5,674,sunes,0
18,1,19,,,1,,,boss,7,674,grirmed,0
17,0,21,,,1,,,breeder,4,674,yerp,0
10,1,20,,,1,,,explain,5,674,splim,0
30,0,19,,,1,,,giant,6,674,blolks,0
31,0,25,,,1,,,higher,6,674,geafed,0
30,0,19,,,1,,,jazz,7,674,wroffed,0
18,1,19,,,1,,,leap,3,674,zil,0
25,1,18,,,1,,,leap,3,674,zil,0
6,1,19,10,2.71,1,568,109.4,local,6,674,access,0.000539223
25,1,18,,,1,,,love,5,674,thwis,0
12,1,20,,,1,,,parish,6,674,twalts,0
30,0,19,,,1,,,reader,4,674,twic,0.0071803
14,1,19,,,1,,,ringing,7,674,scrance,0
22,1,19,,,1,,,ringing,7,674,scrance,0
13,1,19,,,1,,,rubric,5,674,pruns,0
25,1,18,,,1,,,sample,6,674,whucts,0
21,1,19,0,4.4,1,17,62.03,ski,8,674,aircraft,0
20,1,19,,,1,,,sweet,6,674,shryme,0
25,1,18,,,1,,,clock,6,675,smouns,0
2,1,23,,,1,,,contact,4,675,glec,0
21,1,19,,,1,,,folder,6,675,flouth,0
4,1,20,,,1,,,grimace,6,675,scrair,0
20,1,19,,,1,,,hell,6,675,shraun,0
17,0,21,,,1,,,later,6,675,thwuch,0
16,1,23,,,1,,,mess,6,675,wheuce,0
15,1,19,,,1,,,nerve,6,675,sheich,0
7,1,19,,,1,,,passage,5,675,muked,0
15,1,19,10,2.29,1,679,67.68,people,7,675,achieve,0.000161085
22,1,19,10,2.74,1,129,153.75,quickly,5,675,added,0.004279716
16,1,23,10,2.38,1,505,304.1,really,4,675,able,0.00047827
24,1,19,0,4.91,1,0,9.91,recede,5,675,socks,0
27,1,22,0,4.22,1,0,0.75,rethinks,5,675,scaly,0
14,1,19,428,3.38,1,39,176.07,rugby,5,675,union,0.022641509
8,1,19,,,1,,,scope,5,675,blerf,0
29,0,20,255,3.24,1,20,67.62,toxic,5,675,waste,0.209016393
4,1,20,,,1,,,clink,5,676,chims,0
8,1,19,,,1,,,dimmer,6,676,spalms,0
19,1,19,,,1,,,dope,6,676,spuits,0
30,0,19,,,1,,,full,4,676,vudd,0
28,0,19,0,3.03,1,0,4.94,gimlet,6,676,coding,0
18,1,19,461,2.52,1,850,171.14,good,8,676,practice,0.013990673
22,1,19,,,1,,,hell,6,676,shraun,0
29,0,20,,,1,,,invite,5,676,fifed,0
14,1,19,,,1,,,landing,5,676,phrav,0
15,1,19,,,1,,,rant,5,676,suill,0
18,1,19,,,1,,,weather,7,676,scrunks,0
16,1,23,,,1,,,bail,6,677,simpse,0
13,1,19,,,1,,,class,4,677,gwus,0
10,1,20,,,1,,,data,3,677,bic,0
13,1,19,,,1,,,display,6,677,snerps,0.010244287
19,1,19,0,4.56,1,49,1.41,faith,4,677,rink,0
25,1,18,,,1,,,flight,6,677,froobs,0
12,1,20,,,1,,,image,5,677,vokes,0
25,1,18,,,1,,,landing,5,677,phrav,0
17,0,21,0,4.14,1,0,1.03,lifer ,4,677,hugs,0
9,1,41,,,1,,,minority,6,677,franse,0
15,1,19,,,1,,,patriot,8,677,knenched,0
10,1,20,0,4.69,1,16,0.51,reaches,6,677,timers,0
8,1,19,,,1,,,seeker,5,677,swowd,0
11,1,20,,,1,,,signal,5,677,yorks,0
28,0,19,0,1.93,1,27,146.92,winds,6,677,agreed,0
19,1,19,1872,2.69,1,40,117.75,armed,6,678,forces,0.164443518
29,0,20,,,1,,,base,6,678,slemps,0
27,1,22,,,1,,,carnage,5,678,snerf,0
16,1,23,,,1,,,cleaner,5,678,brepe,0
16,1,23,,,1,,,clock,6,678,smouns,0
21,1,19,,,1,,,crash,3,678,fom,0
18,1,19,,,1,,,excerpt,4,678,brev,0
26,1,19,,,1,,,fleet,5,678,monce,0
20,1,19,,,1,,,landing,5,678,phrav,0
28,0,19,,,1,,,leader,5,678,crauk,0
29,0,20,,,1,,,love,5,678,thwis,0
7,1,19,10,3.32,1,975,72.9,many,6,678,active,0.000245371
18,1,19,,,1,,,ringing,7,678,scrance,0
18,1,19,,,1,,,spring,6,678,swesks,0
25,1,18,,,1,,,time,6,678,flurnt,0
15,1,19,10,2.22,1,517,68.51,before,6,679,actual,0.002820731
21,1,19,234,4.25,1,17,49.68,bile,4,679,acid,0.013524937
23,1,19,535,2.41,1,75,53.15,bloody,4,679,hell,0.001797566
14,1,19,,,1,,,bombard,6,679,slouth,0
16,1,23,305,4.75,1,25,196.14,fleet,6,679,street,0.025641026
8,1,19,,,1,,,fray,6,679,cloist,0
18,1,19,,,1,,,isle,4,679,famp,0
12,1,20,,,1,,,minority,6,679,franse,0
16,1,23,10,2.74,1,129,153.75,quickly,5,679,added,0.004279716
10,1,20,311,2.07,1,203,299.1,recent,5,679,times,0.000693656
31,0,25,,,1,,,seeker,5,679,swowd,0
3,0,20,2083,4.89,1,3442,466.08,their,8,679,children,0.0000422
15,1,19,1815,3.32,1,50,97.9,award,5,680,title,0.00086013
29,0,20,,,1,,,badge,6,680,thanse,0
16,1,23,0,2.03,1,0,199.64,berate,8,680,involved,0
2,1,23,,,1,,,cancer,6,680,dwiced,0.011558021
27,1,22,,,1,,,client,6,680,fronth,0
31,0,25,,,1,,,explain,5,680,splim,0
15,1,19,,,1,,,motion,5,680,tranc,0
3,0,20,,,1,,,passage,5,680,muked,0
15,1,19,,,1,,,pretend,6,680,whache,0
15,1,19,,,1,,,proton,8,680,grorgues,0
20,1,19,,,1,,,putter,3,680,zez,0
7,1,19,0,4.91,1,0,9.91,recede,5,680,socks,0
10,1,20,,,1,,,roomful,7,680,croothe,0
28,0,19,10,2.67,1,1,107.25,rustic,5,680,style,0.041152263
21,1,19,,,1,,,sweet,6,680,shryme,0
2,1,23,,,1,,,trains,8,680,dreethed,0
13,1,19,0,2.31,1,263,81.81,way,5,680,agree,0
4,1,20,,,1,,,badge,6,681,thanse,0
24,1,19,13,3.89,1,1,59.83,coiled,6,681,spring,0.067010309
26,1,19,508,4.9,1,109,57.39,credit,4,681,card,0.001898305
17,0,21,,,1,,,forever,7,681,dwoiled,0
6,1,19,,,1,,,here,3,681,uns,0
28,0,19,,,1,,,jumbo,4,681,trut,0
21,1,19,,,1,,,outflow,6,681,gwouse,0
29,0,20,,,1,,,rant,5,681,suill,0
28,0,19,,,1,,,sample,6,681,whucts,0
3,0,20,,,1,,,see,7,681,sleshed,0
12,1,20,,,1,,,sport,6,681,crangs,0
13,1,19,,,1,,,time,6,681,flurnt,0
15,1,19,,,1,,,twist,4,681,slev,0
18,1,19,,,1,,,weekday,7,681,slinked,0
2,1,23,,,1,,,backlog,5,682,swind,0
7,1,19,,,1,,,carnage,5,682,snerf,0
21,1,19,508,4.9,1,109,57.39,credit,4,682,card,0.001898305
28,0,19,,,1,,,culprit,6,682,spralf,0
22,1,19,,,1,,,dining,7,682,dweeled,0
12,1,20,,,1,,,snippet,4,682,durg,0
2,1,23,,,1,,,sweet,6,682,shryme,0
9,1,41,,,1,,,trains,8,682,dreethed,0
13,1,19,,,1,,,address,6,683,trisps,0
15,1,19,535,2.41,1,75,53.15,bloody,4,683,hell,0.001797566
12,1,20,,,1,,,clear,5,683,palks,0.000651508
16,1,23,508,4.9,1,109,57.39,credit,4,683,card,0.001898305
30,0,19,,,1,,,daily,6,683,phlilt,0
16,1,23,,,1,,,giver,6,683,freins,0
5,1,20,,,1,,,jumbo,4,683,trut,0
26,1,19,,,1,,,proton,8,683,grorgues,0
20,1,19,,,1,,,scope,5,683,blerf,0
24,1,19,0,4.4,1,17,62.03,ski,8,683,aircraft,0
19,1,19,,,1,,,snippet,4,683,durg,0
25,1,18,,,1,,,typhoid,7,683,hoursed,0
3,0,20,,,1,,,wage,5,683,onzed,0
3,0,20,,,1,,,bees,6,684,phrain,0
19,1,19,,,1,,,blip,5,684,sunes,0
7,1,19,,,1,,,buildup,6,684,dwings,0
5,1,20,,,1,,,fray,6,684,cloist,0
20,1,19,,,1,,,frill,8,684,strisped,0
31,0,25,,,1,,,here,3,684,uns,0
20,1,19,10,2.7,1,479,59.67,less,6,684,afraid,0.001261494
27,1,22,,,1,,,stimulus,7,684,pheethe,0
21,1,19,,,1,,,strip,5,684,piest,0
17,0,21,2083,4.89,1,3442,466.08,their,8,684,children,0.0000422
30,0,19,,,1,,,twist,4,684,slev,0
7,1,19,0,3.3,1,0,493.85,abase,6,685,number,0
24,1,19,,,1,,,addict,5,685,gouls,0
31,0,25,1815,3.32,1,50,97.9,award,5,685,title,0.00086013
11,1,20,,,1,,,binge,5,685,libes,0
26,1,19,,,1,,,cancer,6,685,dwiced,0.011558021
31,0,25,,,1,,,crash,3,685,fom,0
22,1,19,12,3.21,1,1,67.12,darn,5,685,sight,0.153846154
25,1,18,,,1,,,decay,6,685,flirst,0
23,1,19,,,1,,,display,6,685,snerps,0.010244287
2,1,23,,,1,,,fray,6,685,cloist,0
9,1,41,0,1.76,1,4,4,geese,4,685,wits,0
10,1,20,0,3.03,1,0,4.94,gimlet,6,685,coding,0
5,1,20,11,2.57,1,248,50.4,give,7,685,advance,0.003258195
7,1,19,11,2.57,1,248,50.4,give,7,685,advance,0.003258195
22,1,19,,,1,,,kingdom,7,685,strules,0
13,1,19,,,1,,,lecture,7,685,dwautch,0
28,0,19,,,1,,,nursing,4,685,kewn,0
13,1,19,,,1,,,press,4,685,hein,0
30,0,19,,,1,,,sinner,7,685,spriege,0
9,1,41,,,1,,,sport,6,685,crangs,0
15,1,19,0,3.08,1,0,199.81,stippled ,5,685,trade,0
28,0,19,,,1,,,weekend,7,685,phryles,0
30,0,19,0,3.2,1,343,191.09,year,7,685,hundred,0
10,1,20,,,1,,,badge,6,686,thanse,0
29,0,20,,,1,,,billion,7,686,strerts,0
14,1,19,,,1,,,binge,5,686,libes,0
6,1,19,,,1,,,copy,8,686,splathed,0
1,1,27,,,1,,,daily,6,686,phlilt,0
29,0,20,,,1,,,daily,6,686,phlilt,0
31,0,25,,,1,,,giver,6,686,freins,0
26,1,19,,,1,,,height,5,686,luick,0
16,1,23,,,1,,,holder,6,686,phlien,0
4,1,20,,,1,,,kilo,6,686,toosed,0
6,1,19,,,1,,,later,6,686,thwuch,0
25,1,18,311,2.07,1,203,299.1,recent,5,686,times,0.000693656
6,1,19,,,1,,,ringing,7,686,scrance,0
8,1,19,,,1,,,roomful,7,686,croothe,0
22,1,19,0,,1,3,0.89,slug,4,686,gags,0
29,0,20,,,1,,,stick,6,686,shurps,0
30,0,19,,,1,,,binge,5,687,libes,0
13,1,19,,,1,,,clear,5,687,palks,0.000651508
30,0,19,,,1,,,clink,5,687,chims,0
15,1,19,,,1,,,date,4,687,yerv,0
27,1,22,,,1,,,dining,7,687,dweeled,0
9,1,41,0,4.56,1,49,1.41,faith,4,687,rink,0
24,1,19,,,1,,,full,4,687,vudd,0
11,1,20,13,4.41,1,1,62.51,glide,4,687,path,0.0591
11,1,20,,,1,,,gospel,6,687,drifed,0
4,1,20,,,1,,,image,5,687,vokes,0
20,1,19,17,4.64,1,1,165.65,larval,5,687,stage,0.116438356
12,1,20,,,1,,,outflow,6,687,gwouse,0
13,1,19,,,1,,,payment,6,687,clinds,0
7,1,19,,,1,,,roomful,7,687,croothe,0
23,1,19,,,1,,,statute,5,687,gwink,0
18,1,19,0,3.61,1,154,186.52,systems,5,687,short,0
